sample,Max Distance,angle-20_35,angle-35_50,angle-50_65,angle-65_80,diaphyseal bending,Area 20%,Perimeter 20%,Ix 20%,Iy 20%,Ixy 20%,Imin 20%,Imax 20%,Theta 20%,Area 35%,Perimeter 35%,Ix 35%,Iy 35%,Ixy 35%,Imin 35%,Imax 35%,Theta 35%,Area 50%,Perimeter 50%,Ix 50%,Iy 50%,Ixy 50%,Imin 50%,Imax 50%,Theta 50%,Area 65%,Perimeter 65%,Ix 65%,Iy 65%,Ixy 65%,Imin 65%,Imax 65%,Theta 65%,Area 80%,Perimeter 80%,Ix 80%,Iy 80%,Ixy 80%,Imin 80%,Imax 80%,Theta 80%
039-Ulna_R,264.6699821441,4.1617695143,4.5449182645,0.6268387964,1.0200695205,10.3535960957,309.0601343932,69.9875749138,8665.1547675604,7824.790374356,618.6593300349,7497.1139981112,8992.8311438052,-27.9081820325,143.6957523791,45.0893868164,1625.1170367559,1823.2002031921,-42.450153052,1616.4031064237,1831.9141335243,78.399785875,113.742751224,44.6568639247,1010.5405834905,1468.2349316885,225.4814474018,918.1200931482,1560.6554220307,-67.7122234854,92.0663824357,37.9718520184,628.7306663628,868.0398344808,73.2858682328,608.0711813875,888.6993194562,-74.256711815,87.5726044818,34.0604114557,720.3515531486,543.641545202,-108.245057021,492.2696759668,771.7234223837,25.3884824676
040-Ulna_L,238.5304844323,3.811630038,4.6173228992,1.4269641655,1.2091085431,11.0650256458,193.5450047016,52.0448452915,3962.29261291,2328.2253851633,-67.3070518818,2325.4577027264,3965.0602953469,2.3546899045,110.2039606708,38.6554937401,900.8181051189,1103.0899305768,-87.264143325,868.3744402404,1135.5335954552,69.6055254589,94.6970423868,39.9735742979,784.9252910184,983.8619020466,-381.8968995345,489.7555526544,1279.0316404106,52.299410912,83.5891040076,34.8683028753,569.208491409,655.261112234,-190.0133124738,417.4109780602,807.0586255828,51.3794011715,72.3717494971,30.5074496035,389.5466552162,452.6506761536,-19.4240338975,384.0470468611,458.1502845087,74.1913680838
040-Ulna_R,239.9405459633,3.8254278896,4.4681534121,1.426464992,1.5785093428,11.2985556364,201.9420427831,53.101228823,4039.0698996647,2728.4104679789,461.1718336479,2582.4059859887,4185.0743816549,-17.5675024946,115.5552048589,39.9270143838,977.7703495043,1218.0178111417,18.0181532911,976.4265350534,1219.3616255926,-85.7347119673,98.3795276403,42.2572530373,596.0400550068,1350.9765028497,117.5703053706,578.1539609104,1368.8625969461,-81.3498584688,79.9379506543,34.170761846,420.5020119256,670.9560104816,12.5069630015,419.8789993971,671.5790230101,-87.1482679311,73.847107686,30.7600291939,409.3177195591,465.4522120681,-13.6602085013,406.1700397587,468.5998918685,77.024005785
041-Ulna_L,230.0698505846,3.4074862807,4.6770398051,1.9256375685,1.6363195557,11.6464832101,164.2877727629,47.564221977,2016.0902486068,2427.3119128437,-316.0307034907,1844.6716126021,2598.7305488485,61.5240939557,96.4385053592,35.6598475043,730.7927998104,783.3267189846,-85.6421706255,667.4799929578,846.6395258372,53.5255429851,80.2156148185,36.2622496844,612.93203594,606.2992862212,-266.3714842252,343.2235329113,876.0077892498,44.6433468351,64.951284276,31.1540898226,379.1407760175,345.4831631397,-94.4946942748,266.3304298313,458.2935093258,39.9509586096,57.9635818586,27.4272462406,301.8731631542,241.0405599625,0.3758785942,241.0382375348,301.8754855819,-0.3540068931
041-Ulna_R,235.3001937903,3.421743421,4.6226201655,1.6519613342,1.5048509747,11.2011758954,185.5403279369,49.9908252887,2740.7350547934,2898.0023546385,369.1739125564,2441.9132389821,3196.8241704498,-51.0121241281,107.9684360516,38.273585585,920.4259709742,1002.3043076475,128.3964044363,826.5999651141,1096.1303135075,-53.8424358734,88.0156970911,38.0661917639,792.7103433678,642.7758449103,256.3467214586,450.659343118,984.8268451601,-36.8493594453,71.3071914366,32.0307788478,464.8847337078,392.2690604933,87.878187171,333.4935926798,523.6602015213,-33.775748218,67.8811528898,29.765812502,416.2368829986,328.787370634,-3.0273419848,328.6826948933,416.3415587393,1.9803146791
042-Ulna_R,256.3103613512,3.6730607649,4.4497929736,3.8114755751,2.8110369584,14.745366272,245.6292593329,60.4151359201,5367.506134702,4805.817844586,604.5195434971,4420.0906789178,5753.2333003702,-32.5408189131,131.3248123332,44.0056465158,1363.9516080029,1586.034657088,249.8735105132,1201.5575982253,1748.4286668655,-56.9799645348,104.7205638402,41.1375564257,845.4097194567,1154.5281932744,-278.8870383152,681.1170505314,1318.8208621997,59.4976132487,91.0434813147,36.0481347816,730.9835852947,655.1139499237,-124.8066673276,562.6043173545,823.4932178639,36.5467108095,83.742005354,32.9723256956,533.5640051291,596.9154934656,47.3796594574,508.2468997554,622.2325988393,-61.8823841801
043-Ulna_L,248.9997295312,4.1279009132,5.3008097973,1.4641806556,1.8782524803,12.7711438465,296.0458601556,64.8458733453,8439.2462754833,6017.352494035,-168.7148825675,6005.6559028912,8450.9428666272,3.9658310429,166.3912018775,48.3291067393,2407.5743876729,2202.2423385793,242.3316176112,2041.7260584582,2568.090667794,-33.5198037011,147.6352078277,50.3070782857,1690.0480067617,2502.3695363072,-501.6433085714,1450.7534470733,2741.6640959956,64.4978622414,123.9756837929,42.5542168505,1142.0042458879,1443.3737066742,-78.7415370203,1122.6709842156,1462.7069683465,76.2051571196,116.0921286856,39.5210849778,1199.1713043415,996.2794457548,73.4800305778,972.4632839594,1222.9874661368,-17.9584153472
043-Ulna_R,255.7794522999,4.3670245753,5.1973911121,0.5940460181,1.5674922212,11.7259539267,308.3834270022,66.8602515037,8998.9198139805,6831.9043152044,1084.3855012383,6382.4799205365,9448.3442086483,-22.5115991582,185.8790247173,50.8222755012,3362.0212080001,2418.2419975321,250.6250104382,2355.8164379195,3424.4467676127,-13.9865959366,160.2749095291,51.4123704405,2559.5027964779,2213.4686566502,-577.3406204599,1783.777589474,2989.1938636541,36.6588057335,134.8119353111,44.0165500145,1637.8911294233,1408.1378479264,23.5218643218,1405.7544328552,1640.2745444945,-5.7858983851,128.161742955,42.175259697,1325.0337508299,1407.7447032811,226.1325502282,1136.5062009606,1596.2722531505,-50.1819067414
044-Ulna_L,255.5200721018,3.7638776365,3.9844703605,1.9414471364,1.7233751953,11.4131703287,246.9333045058,59.2253451182,6042.4715634982,4136.296064202,-147.6547121224,4124.9263640156,6053.8412636846,4.4031976181,153.0679228537,45.0232601448,2100.2456111519,1723.585759454,79.9026771818,1707.3366081932,2116.4947624127,-11.4950200918,127.972341076,43.6548148936,1888.2921405351,987.2902809414,-62.6645228037,982.9528546533,1892.6295668232,3.9595048469,106.9977323326,38.2613155209,1154.1634877999,755.8282197824,-94.207448892,734.6715703737,1175.3201372085,12.6572107316,88.2144750813,33.6887820335,668.6944625502,586.0190973015,63.0696733134,551.947313036,702.7662468157,-28.3790053278
044-Ulna_R,259.9897760297,3.7829812265,4.4992824772,2.0725023129,1.9212385599,12.2760045765,266.1654076032,60.7881058953,6842.3198964131,4913.5579301796,-284.8093980977,4872.3808225617,6883.4970040311,8.2266919686,159.9097762792,45.7183586058,2136.105919962,2003.9082693753,-144.7054794487,1910.9199157773,2229.0942735601,32.7249717588,134.5065872735,43.8992898838,1813.7348764353,1274.2827255468,-281.458960204,1154.1738332756,1933.8437687064,23.109725615,112.3137321224,38.9870081451,1125.5165337064,953.2651094677,-154.3315797827,862.6540828871,1216.127560287,30.418011252,95.4256609218,35.1657517295,636.1000253901,838.4554279893,39.2049156133,628.7698806669,845.7855727125,-79.4096806455
045-Ulna_L,253.4903707458,3.8601328982,4.9053223008,1.0613405331,1.2503075856,11.0771033176,318.6206124431,67.5476632153,10732.367404017,6396.5083825977,-647.9196564093,6301.7584541098,10827.1173325049,8.3197992274,172.5292465553,47.8420152236,2508.2521654139,2398.5427216376,514.8662669288,1935.6172649416,2971.1776221099,-41.9592760268,164.5266531908,49.3780841179,2055.468761968,2743.2857338241,-663.347500236,1652.1805182708,3146.5739775213,58.7021036676,145.8235373594,45.1512808756,1633.7046077276,1993.8735262849,-478.7311626493,1302.3069670601,2325.2711669523,55.3074052451,119.10016223,39.2519155716,934.350636365,1379.3527076061,-48.2678976712,929.1753649226,1384.5279790485,83.880141396
045-Ulna_R,254.0703024684,3.6177353519,4.5712943049,1.116528628,1.0176485948,10.3232068796,332.0775089833,71.6377853249,11815.8576943021,7209.9136768399,1203.2814294793,6914.5080626053,12111.2633085367,-13.7933242806,184.0441531344,50.0684696883,2989.4258246046,2677.2267990572,-656.5774357637,2158.4478138461,3508.2048098156,38.3131847997,168.3298643576,50.7181852039,1990.1354849819,3022.2958102258,330.1541515275,1893.5652595172,3118.8660356905,-73.6957802317,155.8574987053,46.4434707811,1570.3548605429,2520.9468339708,162.6152268117,1543.3063569145,2547.9953375992,-80.5562026164,130.8513469229,41.266618469,1138.5956846772,1668.3497945967,-174.7783981598,1086.1285373779,1720.8169418961,73.2906426614
046-Ulna_L,267.6997612393,4.5836534642,5.3622900069,1.865160695,1.7655132247,13.5766173907,360.8579221546,71.7053965476,14276.4117646179,7841.6763183975,-1040.6520524678,7677.5633362519,14440.5247467634,8.9618557781,203.5039395553,52.0889810041,3810.1067294957,2948.8973667971,-155.7188280247,2921.606050128,3837.3980461649,9.9407115575,159.440916066,48.4999451946,2260.5042092976,2306.4402777263,-868.2278734381,1414.9406258892,3152.0038611348,45.7576723903,131.0144995227,43.1206173659,1433.2473057544,1529.7420377989,-484.3411656524,994.7563713793,1968.2329721739,47.8443595662,111.7092093783,37.8373103744,941.4770713792,1058.9127157281,22.9216874816,937.1616769301,1063.2281101772,-79.3379042386
046-Ulna_R,268.0900915104,4.7730369439,6.1106331898,1.9669528462,2.0359299366,14.8865529165,383.1231355619,74.8784520741,13787.1908535828,11110.2338303144,3126.8014491216,9047.475503924,15849.9491799732,-33.4129309385,207.968611429,52.5578696087,3367.4571487331,3687.9184048792,454.2497627319,3046.0066570654,4009.3688965469,-54.7148118167,163.7399741857,49.3163085806,2134.0139875133,2680.1152245617,-849.8777343187,1514.4007255275,3299.7284865475,53.9056446499,131.493684812,43.1995949111,1705.0176052208,1261.7583301889,-406.0846591614,1020.7602052092,1946.0157302005,30.6877619906,110.7748042029,38.0132654388,1008.3180130446,971.5904159158,82.6956182818,905.2441537984,1074.664275162,-38.7398897069
047-Ulna_L,217.6504661877,3.6131599363,4.3624599797,0.9391973234,1.3087856614,10.2236029008,151.0645755907,46.0263744724,2238.1656395235,1565.5399104556,65.3986081291,1559.2402813524,2244.4652686267,-5.5021348577,83.7369202221,33.7724770973,503.907293113,656.4239938592,61.5476963667,482.1684244966,678.1628624755,-70.5465954427,78.161568448,34.4970986356,496.3310945882,639.7933150644,-230.9409363394,326.2377473095,809.8866623432,53.6274939301,66.5791689215,30.2911980347,356.7436200735,398.8510406476,-113.9605713262,261.9082862975,493.6863744236,50.2335609734,58.6338268538,27.6698244107,243.951349807,314.539623788,4.5592401917,243.6580904747,314.8328831202,-86.3196922652
047-Ulna_R,215.1398348169,3.7433761844,4.6442960691,0.8271462272,1.6296922628,10.8445107436,189.3817342467,54.9215220439,3272.9681403458,2770.6569837983,541.3806861887,2425.0109435453,3618.6141805988,-32.556312005,91.4970587856,35.4640999274,740.7761592785,649.7794003471,-109.3626630419,576.8282352733,813.7273243523,33.7055605649,80.559536529,35.7944921446,370.0860621514,884.3755983738,-132.73002968,337.8509889712,916.610671554,76.349321042,70.210143869,32.0174055225,302.6667905785,585.5962104547,-102.1665893651,269.6314256158,618.6315754173,72.0814886555,60.0257996779,27.7876017546,298.3561352174,280.2746324052,4.0887801651,279.3930197167,299.2377479059,-12.1676945883
048-Ulna_L,266.110423653,2.9181273116,3.1882537153,0.7531310939,1.3512522475,8.2107643683,249.5268733491,62.5832195621,7105.3042706177,3794.9744486435,-87.2544111226,3792.6761730641,7107.6025461972,1.5088182779,152.5746152331,51.9449522924,1975.8455003613,2394.1292388112,-287.1371300829,1829.7577917987,2540.2169473738,63.0342226753,135.9019029026,50.856008428,2529.5728264192,1326.0078312197,-200.22209036,1293.5734417173,2562.0072159216,9.2015300477,118.3802663268,42.9313367805,1532.5275662555,955.5269880172,-160.9958712422,913.6455473466,1574.409006926,14.581721014,107.8471641245,38.1716305239,847.4249800107,1065.7466170332,-115.2837649333,797.8204661749,1115.3511308689,66.7186668252
048-Ulna_R,265.4992114081,3.0710998335,3.1993223178,0.2474188273,0.657660759,7.1755017376,257.8717913984,62.337918894,6129.9406565896,5368.3609798798,1511.0391463016,4190.869648917,7307.4319875524,-37.9278361118,158.5605147428,50.3294874821,2397.2403922844,2045.8294475318,-17.4949996115,2044.9606068431,2398.1092329731,2.8431003485,138.3389947092,49.1931536748,1496.2454274031,2188.32853027,-157.9795940078,1461.8894138584,2222.6845438147,77.7308546601,118.7107604666,41.1398264441,1048.7739199613,1340.8348478727,-158.583131867,979.2272373642,1410.3815304698,66.3201311303,118.9761269478,40.1251095774,1310.3683160639,1032.580045374,-148.0735863697,968.4535713868,1374.4947900511,23.4160691038
049-Ulna_L,267.1105301614,3.4373869353,4.2954360127,0.648173503,0.4593810266,8.8403774775,289.583171055,64.7506299553,7931.7144887401,6027.2110787289,-897.8110064171,5670.7046269577,8288.2209405113,21.6572387288,178.9775926177,51.629902814,3325.1604446175,2281.5017121994,-253.6360127911,2223.1267054305,3383.5354513864,12.9610723581,152.0766901295,49.102906768,2941.5750623604,1370.1855804487,10.152278105,1370.1199923497,2941.6406504594,-0.370150319,130.1515172443,41.7094113018,1676.8072897733,1130.9919990003,96.9125303981,1114.2953946622,1693.5038941114,-9.7752572774,111.087770511,37.8904996589,952.443067052,1043.1812805394,-99.7709281159,888.2101941428,1107.4141534486,57.2264235047
049-Ulna_R,265.2000037884,3.5179671434,4.6449077581,1.3099119034,0.8307092939,10.3034960988,318.0754262479,66.9657676759,8982.6639476084,7709.6943198436,1115.8585148485,7061.5573436793,9630.8009237727,-30.1497994308,184.8585462968,52.5962743066,2913.4924502552,3068.6617442737,488.5632190495,2496.391948448,3485.7622460809,-49.5116590309,154.3093135513,48.7992616854,1940.6483923713,2454.0781572771,757.1687923748,1397.858984017,2996.8675656314,-54.364505688,136.3105250715,42.8307498761,1401.5484981433,1730.8301882513,409.757017302,1124.5928972329,2007.7857891616,-55.9451593782,117.6658175823,39.0749581524,1010.5117916482,1227.0943713356,5.8494150381,1010.3539269894,1227.2522359943,-88.4540704348
050-Ulna_L,272.3301480021,3.7791746904,4.5109249104,0.9516808187,1.2633567935,10.505137213,283.7205422684,67.643307175,8204.4090985645,5857.3124899136,-50.1743535054,5856.2403924348,8205.4811960433,1.2240778517,161.2560902999,46.6278792811,2101.535022363,2113.3353006476,55.9815343154,2051.143565097,2163.7267579137,-48.0082209883,142.3672360543,46.5968193764,2146.6883133095,1506.2518388801,-561.4837830955,1180.0926645742,2472.8474876155,30.1517885691,117.3241000619,40.8554594141,1358.331888403,969.1454339995,-207.2743107538,879.433958512,1448.0433638906,23.4036952266,95.0544301369,35.3460547832,667.2795888483,794.6476629155,44.911550441,653.0360701913,808.8911815725,-72.4037838058
050-Ulna_R,274.6004337611,3.6485870808,4.6057006229,1.0376892961,0.7339235698,10.0259005696,304.9436832589,67.3194480955,8041.5492755019,7679.1489766261,633.8923819302,7201.0669057476,8519.6313463805,-37.0236236155,174.4336954515,49.7554116143,2480.1127748422,2546.7236169164,105.8725397729,2402.4306031113,2624.4057886472,-53.7312755747,153.5270839051,47.7255700689,1581.7328797424,2605.2023852397,513.7649814637,1368.3283952757,2818.6068697063,-67.4432845368,130.4859989347,42.3823755995,1217.6527118851,1626.5369185116,288.1812246404,1068.7607072461,1775.4289231505,-62.6763641918,105.640886791,37.3281275321,881.1129642616,932.6327803691,-102.3074073411,801.3722635029,1012.3734811278,52.0663451413
051-Ulna_L,255.5107483551,3.8808459168,4.6491545705,1.3413854061,2.037161762,11.9085476553,239.8146992926,58.7387082318,6255.8560158919,3550.7028112629,-283.3222813609,3521.3478015777,6285.2110255772,5.9153065825,137.6320088336,43.8631018487,1630.4464767133,1543.6244652383,-35.3652004584,1531.0424997865,1643.0284421651,19.5841595662,122.7107407813,42.5312652919,1148.2128952673,1545.8936225293,-457.1693388217,848.5140983827,1845.5924194139,56.7530289368,111.9716512654,39.3649866902,918.7864401713,1188.1938563975,-241.6460521093,776.8353028913,1330.1449936774,59.568570199,81.3078479758,32.2895517392,554.1946326521,507.6797541155,44.7052991615,480.5440167183,581.3303700493,-31.2573956294
051-Ulna_R,260.1804682045,4.0392678227,4.818406707,1.2767513142,2.1722042141,12.306630058,271.1810103786,62.9081598478,7328.7082382228,5107.9722291452,817.2891083348,4839.6166964561,7597.0637709119,-18.1775090552,151.7467486345,46.1473138118,1808.5937531439,2058.8899081613,-37.0216895825,1803.2326478199,2064.2510134853,81.7602834921,130.4261336888,44.3297284593,1058.4528150543,2047.8290454116,396.8380306763,918.9510896567,2187.3307708091,-70.6317343168,115.9022316414,39.9347398536,887.0833423427,1350.7652781229,93.9358182133,868.7760095478,1369.0726109179,-78.9717563149,90.6323117195,34.2436775932,728.673238368,600.4981689612,-70.1801805158,569.5463968406,759.6250104886,23.7990598376
052-Ulna_L,224.6599159058,3.3515283957,4.4482113339,1.9040132,1.4255024468,11.1292553764,282.7045980717,64.0233158433,7148.4543313439,6121.5613981441,-320.236335325,6029.8809486956,7240.1347807924,15.9758859328,133.8099934962,44.0762565815,1453.9601066668,1573.5888982935,-44.994588371,1438.9261562781,1588.6228486823,71.5240846526,110.8146423111,42.4103660978,818.2635875119,1495.1599188452,-258.6484335423,730.7467628131,1582.676743544,71.3061296485,89.7753141267,37.0177305916,533.4507649504,897.2239950799,-112.5068403566,501.4670223993,929.207737631,74.1304688148,89.3540390612,34.6127775987,611.8940210552,691.114721311,36.6754631042,597.5222497801,705.4864925861,-68.601605545
052-Ulna_R,228.080214278,3.6919961396,5.1789810577,1.8893668733,1.2038262381,11.9641703086,280.5370944829,64.8863897511,7222.6907074025,5928.9957267592,-34.6914947879,5928.0661137914,7223.6203203703,1.534962874,141.4524214048,47.2862580286,1724.9327571855,1797.9502621572,-62.938829209,1688.6803577407,1834.202661602,60.0583077739,117.8965918206,44.5433928199,966.2129881473,1752.3076248037,397.4810272114,800.2635610127,1918.2570519383,-67.339328884,100.3839454877,39.1574980067,711.1021372075,1081.021820058,208.113362985,617.6354806248,1174.4884766407,-65.8144768533,97.69586159,36.5392235775,663.0396940116,918.8135584676,-33.4121527542,658.7470537393,923.1061987399,82.6790049821
053-Ulna_L,231.2597691848,3.5839473027,4.6834182618,2.2809315349,1.4795015431,12.0277986426,150.3161115876,46.6494351464,1777.8471649564,1955.4473785152,-252.840739687,1598.6661182762,2134.6284251953,54.6758834549,94.0541855925,35.5143583027,663.0985089645,787.9100076222,-68.4344393662,632.8881147725,818.1204018141,66.1809314451,82.1450659421,34.2081721675,479.8828045688,686.6119947525,-138.160460775,410.7001526816,755.7946466398,63.4009791657,66.0069605062,29.4058095451,316.0483256102,392.1051184012,-34.8830763423,302.472575394,405.6808686173,68.7350724231,61.0997055051,28.0600103872,302.3484498417,296.9228919449,19.2867107907,280.159111065,319.1122307216,-40.9967831296
053-Ulna_R,240.2599599816,4.0190075437,5.0894989153,2.689942662,1.5379815823,13.3364307032,154.2249783456,47.7633620273,1903.4796036554,2052.2396458598,265.8588770501,1701.7920061467,2253.9272433686,-52.8150811344,99.4511292906,37.3184828929,730.9406890317,903.8113316586,-20.5475056373,728.5319629448,906.2200577455,83.3138933558,88.3892291125,36.1457963024,598.7807914976,760.4874505294,-163.2371291204,497.4704000994,861.7978419276,58.1748861029,69.7711750727,30.8633517418,444.8361119969,352.2182187097,-24.195171016,346.278482693,450.7758480136,13.7929246338,67.3892830915,29.6808996488,357.2715474252,378.2940592411,48.6380723243,318.0218891515,417.5437175147,-51.0973735269
054-Ulna_L,240.4003927761,4.2659679235,5.5138461471,2.2037501539,1.1668134984,13.1503777229,283.1021320847,63.8198570965,7074.622105902,6140.1538000179,-904.6992669285,5589.1598266265,7625.6160792933,31.3428985955,156.8159500898,47.6936931569,1954.6552257416,2193.2082943271,-106.9114393031,1913.7538979973,2234.1096220713,69.064546628,141.162107641,46.2212784023,1482.4267380889,2124.4332183193,-519.7977662569,1192.5021608884,2414.3577955198,60.848787005,128.1859921731,41.1720508427,1211.3425853995,1498.5664783991,-261.4176984451,1056.6868597693,1653.2222040292,59.3912761274,111.8355045711,37.7533959243,895.6205229519,1113.4513287612,2.1568570106,895.5991688732,1113.4726828399,-89.4327585907
054-Ulna_R,240.5800842497,4.0028109198,5.3815975469,1.2706426735,0.8903720391,11.5454231794,292.5979148875,63.6438092201,7866.5553112916,6102.3437601582,-117.0181584218,6094.6159284204,7874.2831430294,3.7783037408,161.3298062594,49.5757059951,2079.86401707,2412.4651967378,-73.1104220237,2064.5027782564,2427.8264355515,78.134178643,149.4408794342,46.9601160313,1714.3195715739,2292.3316947446,630.3381545749,1309.891647299,2696.7596190195,-57.3155783575,137.0163686814,42.5345145687,1484.8886809261,1582.1116110519,276.2695314162,1252.9864591135,1814.0138328645,-49.9897104458,118.9403267731,38.8999467724,1022.706968431,1244.5048939475,27.8397652216,1019.2659448833,1247.9459174953,-82.9539193342
055-Ulna_L,255.069907539,5.645309173,6.2845702714,1.1520442612,1.2959367102,14.3778604157,330.9668551502,75.2061093244,12568.2931126679,7181.5754377475,-1170.4413529066,6938.2499564702,12811.6185939452,11.7440562207,176.7513767631,50.6172354961,2707.2911877619,2609.9243621433,280.1807294881,2374.2289503906,2942.9865995146,-40.0714307782,150.0178852857,48.2910310292,2219.6949845714,1769.3534449422,-450.0346750222,1491.3015162413,2497.7469132723,31.7096618361,130.159835118,42.0124206953,1446.1437167072,1338.5748689972,-210.8426798444,1174.7647159589,1609.9538697455,37.8447312033,124.5034962002,39.9792617037,1247.8127002157,1239.9744012439,-102.4559036971,1141.3627166598,1346.4243847998,43.904693188
055-Ulna_R,259.9096864209,5.6584566489,6.0850439278,2.3691616867,2.5124168718,16.6250791352,340.5504718739,73.7550294488,10993.9435720547,9407.2278318824,2288.2240512897,7778.7297981361,12622.4416058011,-35.4389424649,180.7326560405,49.7541285842,3335.4211172282,2115.3383989017,-175.273371383,2090.6583903722,3360.1011257577,8.0150474696,155.4572994107,49.4206045799,1992.6640140383,2305.1135552478,-421.3050291195,1699.5513763273,2598.2261929587,55.1726810753,132.2518625824,43.3185187565,1401.4678632422,1518.053920484,-195.0222225226,1256.2129995541,1663.3087841721,53.3208221738,113.8498398987,38.2583849207,950.0171582296,1132.268974328,5.9922652137,949.8203508122,1132.4657817453,-88.1188779117
056-Ulna_L,254.3502137736,4.7747490667,5.9720272287,1.4409673676,0.9694683385,13.1572120015,273.1964806212,61.6457031214,6670.4857185655,5680.6352183622,-1225.1696526105,4854.2006836717,7496.920253256,34.0015160994,134.5641318875,42.4602981321,1559.7854497385,1414.5073857106,188.6140799845,1285.0283825563,1689.2644528929,-34.468656331,112.5061001299,40.2835166404,936.2914037086,1210.6938375161,-123.6744948005,888.7778280698,1258.2074131549,68.9840987632,88.8257540875,34.7834652985,607.8063393575,700.4545210778,-103.5885130491,540.6557571415,767.6051032938,57.0469371834,81.5779308757,32.8628490451,583.2290450245,494.7468583325,8.833025459,493.8736891975,584.1022141596,-5.64550579
056-Ulna_R,254.4896039278,3.5826424998,5.0856291501,2.6065954388,1.6554070208,12.9302741095,199.9551639414,54.2037624342,3520.9792052647,3385.7671887044,878.8238205718,2571.9528205694,4334.7935733998,-42.8005119964,106.3119126027,36.944814942,969.8719583935,845.2499640313,-46.5770225342,829.7658495545,985.3560728702,18.3889250718,89.7598484293,36.8185888281,770.9760534785,671.513976282,-252.9631733786,463.4397719432,979.0502578172,39.438917142,63.5924024527,30.927155219,508.9781077364,225.037329511,-71.3812653741,208.1024750626,525.9129621848,13.3463920135,57.5008961283,27.9220031932,302.2808495828,248.6261930944,-68.6915580428,201.709127063,349.1979156142,34.3334923537
057-Ulna_L,213.6901235539,2.9362584437,4.3582908839,2.0619245235,0.5357713668,9.8922452179,205.5303358748,52.9988210976,4152.2006964068,2820.3577431403,-313.8248800689,2750.1151970234,4222.4432425237,12.6164091974,114.4653849591,38.5594596906,1119.9671878662,1009.5555775927,189.2955494863,867.5800297163,1261.9427357427,-36.8706503669,98.3935059293,38.1088166103,585.1359359536,1132.5355167638,-44.9554241751,581.4685231234,1136.202929594,85.3362026262,84.0353372284,34.3862087733,496.5533736592,742.5093513436,-183.8142145989,398.3724801831,840.6902448197,61.8919373505,78.7219982379,32.2075376032,448.3223374485,563.5818230117,-50.3609478208,429.4183470239,582.4858134363,69.4253697955
060-Ulna_L,220.5999533062,4.3478148899,5.7850804204,1.0159642632,0.8062498793,11.9551094528,167.6342286142,49.2882569106,3073.0224506896,1697.7424225968,141.2345379496,1683.3881463334,3087.376726953,-5.8032905855,94.6616525871,35.2078212243,795.4868396155,667.865762498,114.5347531311,600.5656817081,862.7869204053,-30.4382941235,81.1557407548,33.6934202915,485.6456120166,622.4206521942,-82.3908775728,446.9578800108,661.1083842,64.8469730768,67.2050737863,29.898293306,337.7333054776,400.6467436155,-42.5987122458,316.2355586387,422.1444904544,63.221876419,64.1534753713,29.2378146623,296.3424851426,377.4950465008,27.856216287,287.7008489664,386.136682677,-72.764913069
060-Ulna_R,226.299587397,4.2973463398,5.4048584268,1.4003972551,1.5457456699,12.6483476915,160.4450481699,48.1947096123,2997.0323093927,1544.3413888027,544.1919660276,1363.0951878424,3178.278510353,-18.4206277964,97.6358104224,35.8408055476,940.2805456691,623.8714360986,-21.6042463762,622.4031233819,941.7488583857,3.8880757747,83.6349393442,35.2353621661,597.0940087539,614.2169921927,-125.8992954057,479.4654385662,731.8455623804,46.9451391282,72.9801122236,31.2113966603,485.4859987513,386.6115901766,-31.146076638,377.6183635423,494.4792253856,16.1057284977,69.694193473,30.6706361601,436.7179525138,369.1417427091,-70.0079716787,325.1947067068,480.664988516,32.1182723299
061-Ulna_L,234.1299600835,3.822616415,3.8384199035,0.7472887151,1.130430443,9.5387554766,174.9495598762,48.6110335447,2786.3366314485,2207.8811657413,113.5454119993,2186.3915961514,2807.8262010383,-10.7170228427,89.6448586462,34.49992699,701.2019357354,614.0743614316,59.4406344906,583.9428802167,731.3334169503,-26.8812351409,84.2806639314,35.6604558328,734.9828280993,518.6456927401,-148.147112149,443.3803326093,810.2481882301,26.9326067917,72.3084764466,32.6006793244,505.8252451958,390.0412349509,-89.2556036156,341.5469297046,554.3195504422,28.5160936255,71.3155569934,30.403890519,397.8941460071,421.6071041764,-21.8120446638,384.924401281,434.5768489025,59.2636955266
062-Ulna_L,256.9501459175,6.1132347615,8.5073945997,1.1869428741,2.0737084029,17.8812806383,320.3930878965,68.6985363402,10413.1366883683,6887.036039656,946.7190310495,6648.9308553213,10651.241872703,-14.1174074443,169.0456186764,47.6901059115,2313.5552708605,2377.8378307935,159.8322718536,2182.6645999592,2508.7285016949,-50.6850899387,146.3800253991,43.2179773526,1839.3891423609,1596.7265525274,13.0194111823,1596.0300301495,1840.0856647388,-3.0623339018,115.2285777648,39.0067653445,1072.1844480515,1071.485303138,-93.6740815144,978.1601418162,1165.5096093732,44.8930924483,110.1245291272,38.0203307616,863.7043344222,1107.8380706825,-101.3711533421,827.1003765476,1144.442028557,70.1459316255
